chr,start,end,testSample1,testSample2
2,10320000,10349999,0.195705453,-0.167646952
1,143130000,143159999,0.061004101,-0.167825829
1,18180000,18209999,0.167159593,-0.167865185
1,247050000,247079999,0.107877868,-0.16786849
2,201630000,201659999,0.142620851,-0.167899917
1,147480000,147509999,0.297632704,-0.16792975
2,130590000,130619999,0.10196562,-0.167956335
1,174090000,174119999,0.12824526,-0.167982324
2,231870000,231899999,0.158357217,-0.168037623
2,127740000,127769999,0.100783366,-0.168066844
1,21900000,21929999,0.241319781,-0.168082279
2,26520000,26549999,0.19406018,-0.168096727
2,97230000,97259999,0.154224916,-0.16814022
1,18060000,18089999,0.161646346,-0.168146716
2,201840000,201869999,0.117756983,-0.168246702
1,51510000,51539999,0.076775726,-0.168293943
1,160170000,160199999,0.178860306,-0.168307412
2,24390000,24419999,0.125885572,-0.168312632
2,74190000,74219999,0.18229015,-0.168313072
1,6120000,6149999,0.210997306,-0.168352305
1,110370000,110399999,0.113477309,-0.168356142
1,167670000,167699999,0.213622742,-0.168500862
1,201660000,201689999,0.229064495,-0.168587016
1,213180000,213209999,0.146188802,-0.168630645
2,44520000,44549999,0.095648988,-0.168660436
2,239130000,239159999,0.195047672,-0.168701391
1,36390000,36419999,0.098713983,-0.168729352
2,241860000,241889999,0.179427883,-0.16883261
2,152100000,152129999,0.132854986,-0.168858318
2,74760000,74789999,0.192204568,-0.168870457
2,99960000,99989999,0.110783467,-0.168942747
1,110940000,110969999,0.170447018,-0.169080061
1,186600000,186629999,0.111328537,-0.169121893
2,120090000,120119999,0.106521351,-0.169152513
1,245280000,245309999,0.160202918,-0.169156659
2,233850000,233879999,0.196496138,-0.16916409
2,131760000,131789999,0.16036631,-0.169209161
1,201540000,201569999,0.17625009,-0.169218808
1,12840000,12869999,0.116505271,-0.169230921
1,46500000,46529999,0.126787702,-0.169271682
2,25500000,25529999,0.20455559,-0.169289912
2,174210000,174239999,0.122804627,-0.169298546
1,12330000,12359999,0.153942069,-0.169372417
1,212010000,212039999,0.082569294,-0.169518593
1,165630000,165659999,0.081016139,-0.16955489
2,131310000,131339999,0.257657234,-0.169587662
2,171630000,171659999,0.087297624,-0.169595034
1,2100000,2129999,0.268514143,-0.169619354
1,31890000,31919999,0.219197584,-0.169909416
2,134850000,134879999,0.146094181,-0.169925885
1,93480000,93509999,0.130466407,-0.170048168
2,237060000,237089999,0.165130701,-0.170050844
1,43050000,43079999,0.066197363,-0.170113472
1,150720000,150749999,0.146133485,-0.170121982
2,73230000,73259999,0.110281279,-0.170151448
2,235530000,235559999,0.116713109,-0.170169395
2,172710000,172739999,0.097358103,-0.170176865
1,15510000,15539999,0.222613404,-0.170232794
2,98310000,98339999,0.222807136,-0.170247366
2,47370000,47399999,0.098586419,-0.170318089
2,121920000,121949999,0.144136259,-0.17034856
1,109860000,109889999,0.190589187,-0.17035866
2,97530000,97559999,0.224827551,-0.170367384
2,33090000,33119999,-8.70E-06,-0.170367384
2,61140000,61169999,0.015385363,-0.17039245
1,100680000,100709999,0.070106223,-0.170425673
1,178680000,178709999,0.052106752,-0.170451275
1,182880000,182909999,0.068362413,-0.17052749
2,27780000,27809999,0.000317707,-0.170681345
1,52710000,52739999,0.058982545,-0.170727795
1,46950000,46979999,0.201058988,-0.170741193
1,205740000,205769999,0.155549734,-0.170767976
1,45090000,45119999,0.215950894,-0.170791779
2,172020000,172049999,0.086581504,-0.170873328
2,152880000,152909999,0.179417461,-0.170874303
2,27240000,27269999,0.242814172,-0.17088024
2,54300000,54329999,0.125749182,-0.17089883
1,212610000,212639999,0.256406311,-0.170902276
2,9930000,9959999,0.215947786,-0.170968885
1,11550000,11579999,0.171612881,-0.170993804
1,16320000,16349999,0.238869741,-0.171017289
2,25650000,25679999,0.045230643,-0.171026334
1,246660000,246689999,0.209054447,-0.171027035
1,2700000,2729999,0.170590202,-0.171203838
2,32160000,32189999,0.066730533,-0.171223642
2,128160000,128189999,0.248992995,-0.171226308
1,145740000,145769999,0.116971596,-0.171255042
2,236190000,236219999,0.105753005,-0.171268091
1,40230000,40259999,0.20455549,-0.171307481
1,160260000,160289999,0.116108533,-0.171318758
1,12780000,12809999,0.036751638,-0.171328437
1,8790000,8819999,0.121509,-0.171421382
2,25740000,25769999,0.116887295,-0.17143205
2,20250000,20279999,0.164365436,-0.171541165
2,55680000,55709999,0.102434109,-0.171584653
1,62850000,62879999,0.140747902,-0.171626752
1,204090000,204119999,0.211203117,-0.171660482
2,224790000,224819999,0.180479204,-0.171664555
2,127890000,127919999,0.173322503,-0.171687998
2,28860000,28889999,0.214088794,-0.171706719
2,69930000,69959999,0.170913841,-0.171771768
2,74730000,74759999,0.230170199,-0.171784101
1,15360000,15389999,0.22417042,-0.171812103
2,230730000,230759999,0.065194036,-0.171844967
1,54540000,54569999,0.063315329,-0.171913115
2,47400000,47429999,0.143999296,-0.171933272
1,7590000,7619999,0.185660982,-0.171946474
1,229710000,229739999,0.154502835,-0.171952415
1,20760000,20789999,0.151957393,-0.171975548
2,209010000,209039999,0.11140615,-0.171984133
1,95520000,95549999,0.145431597,-0.172006627
1,203460000,203489999,0.206766828,-0.172028468
2,159840000,159869999,0.135443857,-0.172123737
2,171600000,171629999,0.126045818,-0.172260888
2,37110000,37139999,0.060778442,-0.172267392
2,87120000,87149999,0.10573765,-0.172276141
2,218940000,218969999,0.117088634,-0.172399297
1,244650000,244679999,0.089465479,-0.172468737
2,47430000,47459999,0.14236835,-0.172491884
1,113070000,113099999,0.093614893,-0.172501164
1,247380000,247409999,0.079945893,-0.172504397
2,11640000,11669999,0.132900702,-0.17254192
1,229560000,229589999,0.170460571,-0.172617156
2,107100000,107129999,0.177587246,-0.172623062
1,3660000,3689999,0.200648055,-0.172647567
1,183210000,183239999,0.151720174,-0.172735904
1,151740000,151769999,0.18142068,-0.172765616
2,149580000,149609999,0.098338393,-0.172769185
1,235140000,235169999,0.198393332,-0.172785147
2,26910000,26939999,0.229917077,-0.172860397
2,128280000,128309999,0.165665315,-0.172878216
1,6210000,6239999,0.220119979,-0.172888644
1,150660000,150689999,0.103501235,-0.172925647
1,3690000,3719999,0.247832083,-0.172933185
2,26400000,26429999,0.178856458,-0.172950087
1,41190000,41219999,0.152627008,-0.172952032
1,168150000,168179999,0.136725045,-0.17295557
1,6000000,6029999,0.203217295,-0.172969169
2,120240000,120269999,0.134856695,-0.173051026
2,172080000,172109999,0.073672318,-0.173073832
1,200400000,200429999,0.116646398,-0.173270097
1,110010000,110039999,0.22699558,-0.173367901
2,110670000,110699999,0.007046934,-0.173391819
1,212400000,212429999,0.185074498,-0.173414794
1,51360000,51389999,0.068750054,-0.17342042
2,1710000,1739999,0.199410851,-0.173458037
2,101640000,101669999,0.209388006,-0.173466187
2,235320000,235349999,0.127338929,-0.173525801
2,122670000,122699999,0.105097889,-0.17357974
1,200670000,200699999,0.15336703,-0.173641122
1,31380000,31409999,0.225705305,-0.173704891
1,62880000,62909999,0.122498378,-0.173728988
2,95790000,95819999,0.090344905,-0.173735088
1,226620000,226649999,0.168502242,-0.173771538
2,71460000,71489999,0.101497122,-0.173789077
1,19770000,19799999,0.198127939,-0.173857801
2,183990000,184019999,0.098607493,-0.173897011
2,216180000,216209999,0.166115739,-0.173984916
2,109710000,109739999,0.093732077,-0.173990267
2,122280000,122309999,0.154755535,-0.174002563
1,212520000,212549999,0.149194219,-0.174019892
1,203430000,203459999,0.200945334,-0.174021386
2,236400000,236429999,0.206449659,-0.174066611
2,28500000,28529999,0.129794242,-0.174193876
2,24060000,24089999,0.08945609,-0.174200103
2,42960000,42989999,0.133203047,-0.174251805
1,45060000,45089999,0.231386365,-0.174347321
2,136020000,136049999,0.102664076,-0.174545139
2,209100000,209129999,0.13542183,-0.174574774
1,25950000,25979999,0.180941538,-0.174657782
2,97140000,97169999,0.174257127,-0.174668866
1,1170000,1199999,0.274005974,-0.174761562
2,131640000,131669999,0.147509231,-0.174777013
1,20370000,20399999,0.056077497,-0.175020101
1,94320000,94349999,0.138371412,-0.175041119
2,86340000,86369999,0.119422779,-0.175103833
2,114420000,114449999,0.109780377,-0.175129705
1,93510000,93539999,0.086406952,-0.175168077
1,93270000,93299999,0.174635972,-0.175456132
2,86100000,86129999,0.210193596,-0.175522423
1,227520000,227549999,0.139623208,-0.175532554
1,78360000,78389999,0.079802587,-0.175580937
1,18870000,18899999,0.190190844,-0.175680965
1,15390000,15419999,0.136901166,-0.175684626
1,228600000,228629999,0.174127883,-0.175703427
1,52950000,52979999,0.085471155,-0.175742016
1,68760000,68789999,0.152819835,-0.175766103
1,29700000,29729999,0.146710846,-0.175810808
1,236850000,236879999,0.101069283,-0.175893265
2,233760000,233789999,0.18359563,-0.17594413
1,38070000,38099999,0.19008308,-0.175992596
1,55260000,55289999,0.167017664,-0.175994053
1,45540000,45569999,0.085361704,-0.175997258
2,223530000,223559999,0.129307884,-0.17601963
2,236490000,236519999,0.201996122,-0.176037147
1,100410000,100439999,0.114860855,-0.176100111
1,20430000,20459999,0.188931318,-0.17610019
1,203220000,203249999,0.160921127,-0.176194334
2,54330000,54359999,0.098095488,-0.17626305
2,107070000,107099999,0.138936973,-0.176264094
1,76200000,76229999,0.073355236,-0.17632364
1,226530000,226559999,0.184206336,-0.17633757
2,102330000,102359999,0.121821813,-0.176387957
1,67800000,67829999,0.087173238,-0.176451095
1,35940000,35969999,0.145501437,-0.176588955
1,21150000,21179999,0.057284398,-0.176799995
1,212370000,212399999,0.149566442,-0.176815181
1,226590000,226619999,0.208246749,-0.176886008
1,11220000,11249999,0.186824916,-0.176892669
2,234030000,234059999,0.15143457,-0.176939322
2,159870000,159899999,0.127769397,-0.176963873
2,136620000,136649999,0.164376123,-0.177055595
1,55380000,55409999,0.10790099,-0.177179525
1,22530000,22559999,0.177775832,-0.177209388
2,153090000,153119999,0.054650398,-0.177262083
1,181140000,181169999,0.183558808,-0.177349634
2,30300000,30329999,0.117980123,-0.177464265
2,106890000,106919999,0.135410746,-0.177504177
2,102060000,102089999,0.104436867,-0.177530588
1,10350000,10379999,0.111234022,-0.177547671
2,203640000,203669999,0.077375371,-0.177692325
2,10770000,10799999,0.172441974,-0.177755257
1,18750000,18779999,0.057796639,-0.177856864
1,201150000,201179999,0.197120697,-0.177881294
2,69960000,69989999,0.172624685,-0.177884093
2,217500000,217529999,0.174168207,-0.1779036
2,30330000,30359999,0.156574772,-0.177953747
1,28350000,28379999,0.1590438,-0.177955791
2,175320000,175349999,0.120511226,-0.177975928
1,165780000,165809999,0.149967021,-0.17803037
1,17490000,17519999,0.131318837,-0.178068055
1,51090000,51119999,0.059860759,-0.178213813
2,157260000,157289999,0.114806833,-0.178240764
2,235230000,235259999,0.143347104,-0.178305831
2,170580000,170609999,0.100666607,-0.178323374
2,200370000,200399999,0.017484883,-0.178377567
1,52890000,52919999,0.076367318,-0.178418436
2,128310000,128339999,0.199478572,-0.178480667
2,239250000,239279999,0.17744487,-0.178490682
1,145710000,145739999,0.220051365,-0.178521029
1,15420000,15449999,0.182182279,-0.178601408
2,25080000,25109999,0.199114071,-0.178646044
1,224220000,224249999,0.126313476,-0.178649494
1,236070000,236099999,0.209068442,-0.178661373
1,50820000,50849999,0.060323306,-0.178671802
2,228480000,228509999,0.071406005,-0.178672977
1,211980000,212009999,0.117359153,-0.178676773
2,152970000,152999999,0.069328868,-0.178680895
1,244410000,244439999,0.169820507,-0.178700331
2,109050000,109079999,0.139023396,-0.178724247
2,233910000,233939999,0.174495723,-0.17872706
2,44430000,44459999,0.120681961,-0.178740043
2,47190000,47219999,0.200206164,-0.178824138
1,54510000,54539999,0.147611959,-0.178923335
1,21990000,22019999,0.150149114,-0.178940807
1,36420000,36449999,0.019659487,-0.178998561
2,43500000,43529999,0.215637463,-0.178998676
2,87090000,87119999,0.090883334,-0.179052794
1,43920000,43949999,0.162441538,-0.17918972
1,92280000,92309999,0.133959905,-0.179193803
2,239220000,239249999,0.175757906,-0.17920804
1,6510000,6539999,0.225608504,-0.179304901
1,36780000,36809999,0.241200472,-0.179322733
2,203940000,203969999,0.102593997,-0.179352443
2,86850000,86879999,0.154540891,-0.179385287
2,86880000,86909999,0.130944334,-0.17944595
2,101100000,101129999,0.099805517,-0.179639362
1,231750000,231779999,0.081794827,-0.179706817
1,142860000,142889999,0.0722349,-0.179717394
1,205620000,205649999,0.233692027,-0.179722296
1,55350000,55379999,0.142307164,-0.179815786
2,235680000,235709999,0.155751177,-0.179818127
1,31470000,31499999,0.106610593,-0.179896752
1,245190000,245219999,0.156127333,-0.179968819
2,38700000,38729999,0.158128182,-0.180030538
1,100710000,100739999,0.129921149,-0.180037165
1,174750000,174779999,0.096670231,-0.180052298
2,239310000,239339999,0.188148492,-0.180129785
2,25770000,25799999,0.127640936,-0.180192786
1,247410000,247439999,0.067500944,-0.180241738
2,27090000,27119999,0.16539161,-0.180430157
1,29610000,29639999,0.172520872,-0.180441091
2,131670000,131699999,0.132758552,-0.180476522
1,52680000,52709999,0.018836403,-0.180595628
1,45030000,45059999,0.19219566,-0.180641025
2,159780000,159809999,0.148857567,-0.180664345
1,151830000,151859999,0.153529633,-0.180752565
1,31290000,31319999,0.195701693,-0.180808059
1,246810000,246839999,0.159672417,-0.18083046
2,62280000,62309999,0.115533499,-0.180849414
1,2190000,2219999,0.277357234,-0.180939582
1,231180000,231209999,0.124567557,-0.181061535
1,6540000,6569999,0.25252387,-0.181080858
2,136560000,136589999,0.207542352,-0.181101275
1,205380000,205409999,0.150375453,-0.18111307
1,206820000,206849999,0.189385929,-0.181147762
1,21810000,21839999,0.197013396,-0.181219316
2,136080000,136109999,0.057274741,-0.18121968
2,217290000,217319999,0.145278434,-0.181255536
2,92100000,92129999,-0.09950047,-0.181296445
2,42990000,43019999,0.163753145,-0.181425994
1,45630000,45659999,0.07999507,-0.181462098
2,120750000,120779999,0.16388404,-0.181542274
1,247200000,247229999,0.119249982,-0.181721423
2,231840000,231869999,0.170240045,-0.181747984
2,242220000,242249999,0.184200717,-0.181766565
2,121950000,121979999,0.199077159,-0.181834437
1,167580000,167609999,0.157443586,-0.181853697
1,212580000,212609999,0.19411168,-0.181869925
2,74100000,74129999,0.171007799,-0.181946436
1,63180000,63209999,0.132813159,-0.182174363
1,231360000,231389999,0.170443074,-0.182293653
1,179040000,179069999,0.234929095,-0.182316565
1,100440000,100469999,0.072817011,-0.182320035
2,172470000,172499999,0.064004107,-0.182329532
2,240780000,240809999,-0.015534461,-0.182366211
2,55950000,55979999,0.05875614,-0.18237026
2,204000000,204029999,0.058540775,-0.182438661
1,40890000,40919999,0.14554274,-0.182494128
2,10440000,10469999,0.175404402,-0.182610047
1,41070000,41099999,0.164235986,-0.182621529
2,121050000,121079999,0.17852541,-0.182647985
2,201810000,201839999,0.137462462,-0.18266178
1,202710000,202739999,0.08726731,-0.182678245
2,198210000,198239999,0.151415,-0.182825966
2,132210000,132239999,0.186212323,-0.182949575
1,38100000,38129999,0.161974666,-0.183044896
2,203880000,203909999,0.074714258,-0.183088356
1,43980000,44009999,0.223006351,-0.183089432
1,65430000,65459999,0.154930621,-0.183093444
2,235290000,235319999,0.145970362,-0.183164699
1,236820000,236849999,0.086614793,-0.18318098
2,74010000,74039999,0.119853547,-0.183184876
1,22620000,22649999,0.107471347,-0.18319192
1,240300000,240329999,0.065365423,-0.183224132
1,160110000,160139999,0.150721004,-0.183297495
2,74520000,74549999,0.114365156,-0.183300853
2,175380000,175409999,0.144428201,-0.183378933
2,71310000,71339999,0.16157538,-0.183436985
1,16830000,16859999,0.166679095,-0.183546576
2,20700000,20729999,0.205301448,-0.18360433
2,42300000,42329999,0.15475787,-0.18363529
1,43740000,43769999,0.205977948,-0.183673236
2,203970000,203999999,0.108323227,-0.183707481
1,9330000,9359999,0.204599923,-0.183715463
1,181080000,181109999,0.230872933,-0.183719452
1,109980000,110009999,0.142175996,-0.183789271
2,131100000,131129999,0.186474046,-0.183812046
2,30540000,30569999,0.143667182,-0.183861649
2,43290000,43319999,0.229922086,-0.183870491
2,183960000,183989999,0.136782155,-0.183995445
2,172170000,172199999,0.128762038,-0.184019923
2,174150000,174179999,0.09908622,-0.18423233
1,51180000,51209999,0.125631001,-0.184532958
2,121020000,121049999,0.080068439,-0.184578741
2,235260000,235289999,0.15143596,-0.184612505
1,51210000,51239999,0.096457933,-0.184646441
